"activity" "subject" "acc.sig" "sensor" "measurement" "axis" "average"
"WALKING_UPSTAIRS" 13 "Gravity" "Acc" "std()" "Y" -0.922054968727273
"WALKING_UPSTAIRS" 14 "Gravity" "Acc" "std()" "Y" -0.907231431296296
"WALKING_UPSTAIRS" 15 "Gravity" "Acc" "std()" "Y" -0.927648821458333
"WALKING_UPSTAIRS" 16 "Gravity" "Acc" "std()" "Y" -0.933657461176471
"WALKING_UPSTAIRS" 17 "Gravity" "Acc" "std()" "Y" -0.91597346625
"WALKING_UPSTAIRS" 18 "Gravity" "Acc" "std()" "Y" -0.942056881206897
"WALKING_UPSTAIRS" 19 "Gravity" "Acc" "std()" "Y" -0.9010448505
"WALKING_UPSTAIRS" 20 "Gravity" "Acc" "std()" "Y" -0.92459435372549
"WALKING_UPSTAIRS" 21 "Gravity" "Acc" "std()" "Y" -0.941523624255319
"WALKING_UPSTAIRS" 22 "Gravity" "Acc" "std()" "Y" -0.941620221904762
"WALKING_UPSTAIRS" 23 "Gravity" "Acc" "std()" "Y" -0.910474557058824
"WALKING_UPSTAIRS" 24 "Gravity" "Acc" "std()" "Y" -0.916690779830509
"WALKING_UPSTAIRS" 25 "Gravity" "Acc" "std()" "Y" -0.931758272769231
"WALKING_UPSTAIRS" 26 "Gravity" "Acc" "std()" "Y" -0.937858157818182
"WALKING_UPSTAIRS" 27 "Gravity" "Acc" "std()" "Y" -0.947713378627451
"WALKING_UPSTAIRS" 28 "Gravity" "Acc" "std()" "Y" -0.927641087843137
"WALKING_UPSTAIRS" 29 "Gravity" "Acc" "std()" "Y" -0.923007798367347
"WALKING_UPSTAIRS" 30 "Gravity" "Acc" "std()" "Y" -0.914933936
"LAYING" 1 "Gravity" "Acc" "std()" "Z" -0.85236629022
"LAYING" 2 "Gravity" "Acc" "std()" "Z" -0.984230418125
"LAYING" 3 "Gravity" "Acc" "std()" "Z" -0.964807543870968
"LAYING" 4 "Gravity" "Acc" "std()" "Z" -0.976176608888889
"LAYING" 5 "Gravity" "Acc" "std()" "Z" -0.977076645
"LAYING" 6 "Gravity" "Acc" "std()" "Z" -0.928130738421053
"LAYING" 7 "Gravity" "Acc" "std()" "Z" -0.961908984423077
"LAYING" 8 "Gravity" "Acc" "std()" "Z" -0.94183626337037
"LAYING" 9 "Gravity" "Acc" "std()" "Z" -0.9712046902
"LAYING" 10 "Gravity" "Acc" "std()" "Z" -0.963045642431035
"LAYING" 11 "Gravity" "Acc" "std()" "Z" -0.984192606315789
"LAYING" 12 "Gravity" "Acc" "std()" "Z" -0.9596439555
"LAYING" 13 "Gravity" "Acc" "std()" "Z" -0.959892863709677
"LAYING" 14 "Gravity" "Acc" "std()" "Z" -0.90130385627451
"LAYING" 15 "Gravity" "Acc" "std()" "Z" -0.950710357083333
"LAYING" 16 "Gravity" "Acc" "std()" "Z" -0.967886002
"LAYING" 17 "Gravity" "Acc" "std()" "Z" -0.957164565211268
"LAYING" 18 "Gravity" "Acc" "std()" "Z" -0.990957249538462
"LAYING" 19 "Gravity" "Acc" "std()" "Z" -0.988819031566265
"LAYING" 20 "Gravity" "Acc" "std()" "Z" -0.9765185525
"LAYING" 21 "Gravity" "Acc" "std()" "Z" -0.952416332444444
"LAYING" 22 "Gravity" "Acc" "std()" "Z" -0.952435389166667
"LAYING" 23 "Gravity" "Acc" "std()" "Z" -0.976780462083333
"LAYING" 24 "Gravity" "Acc" "std()" "Z" -0.979239668194444
"LAYING" 25 "Gravity" "Acc" "std()" "Z" -0.610161166287671
"LAYING" 26 "Gravity" "Acc" "std()" "Z" -0.984081708947368
"LAYING" 27 "Gravity" "Acc" "std()" "Z" -0.989056311351351
"LAYING" 28 "Gravity" "Acc" "std()" "Z" -0.97912466575
"LAYING" 29 "Gravity" "Acc" "std()" "Z" -0.98577817826087
"LAYING" 30 "Gravity" "Acc" "std()" "Z" -0.983274524857143
"SITTING" 1 "Gravity" "Acc" "std()" "Z" -0.949040933191489
"SITTING" 2 "Gravity" "Acc" "std()" "Z" -0.954415873043478
"SITTING" 3 "Gravity" "Acc" "std()" "Z" -0.897736318269231
"SITTING" 4 "Gravity" "Acc" "std()" "Z" -0.9509492546
"SITTING" 5 "Gravity" "Acc" "std()" "Z" -0.945008999545455
"SITTING" 6 "Gravity" "Acc" "std()" "Z" -0.955475832363636
"SITTING" 7 "Gravity" "Acc" "std()" "Z" -0.868602535416667
"SITTING" 8 "Gravity" "Acc" "std()" "Z" -0.935475331521739
"SITTING" 9 "Gravity" "Acc" "std()" "Z" -0.88585411242
"SITTING" 10 "Gravity" "Acc" "std()" "Z" -0.966898520555556
"SITTING" 11 "Gravity" "Acc" "std()" "Z" -0.971661610754717
"SITTING" 12 "Gravity" "Acc" "std()" "Z" -0.956208629607843
"SITTING" 13 "Gravity" "Acc" "std()" "Z" -0.930979556938776
"SITTING" 14 "Gravity" "Acc" "std()" "Z" -0.938415738148148
"SITTING" 15 "Gravity" "Acc" "std()" "Z" -0.952973658983051
"SITTING" 16 "Gravity" "Acc" "std()" "Z" -0.945813561478261
"SITTING" 17 "Gravity" "Acc" "std()" "Z" -0.9566106440625
"SITTING" 18 "Gravity" "Acc" "std()" "Z" -0.978340183157895
"SITTING" 19 "Gravity" "Acc" "std()" "Z" -0.960394960821918
"SITTING" 20 "Gravity" "Acc" "std()" "Z" -0.935854966151515
"SITTING" 21 "Gravity" "Acc" "std()" "Z" -0.965426493882353
"SITTING" 22 "Gravity" "Acc" "std()" "Z" -0.927950649854839
"SITTING" 23 "Gravity" "Acc" "std()" "Z" -0.923953600294118
"SITTING" 24 "Gravity" "Acc" "std()" "Z" -0.963406795735294
"SITTING" 25 "Gravity" "Acc" "std()" "Z" -0.969459982461538
"SITTING" 26 "Gravity" "Acc" "std()" "Z" -0.944580863846154
"SITTING" 27 "Gravity" "Acc" "std()" "Z" -0.967268066
"SITTING" 28 "Gravity" "Acc" "std()" "Z" -0.956087679583333
"SITTING" 29 "Gravity" "Acc" "std()" "Z" -0.966032045333333
"SITTING" 30 "Gravity" "Acc" "std()" "Z" -0.956635663064516
"STANDING" 1 "Gravity" "Acc" "std()" "Z" -0.976324063584906
"STANDING" 2 "Gravity" "Acc" "std()" "Z" -0.945927078703704
"STANDING" 3 "Gravity" "Acc" "std()" "Z" -0.928161577377049
"STANDING" 4 "Gravity" "Acc" "std()" "Z" -0.899404775267857
"STANDING" 5 "Gravity" "Acc" "std()" "Z" -0.914608495714286
"STANDING" 6 "Gravity" "Acc" "std()" "Z" -0.942795062280702
"STANDING" 7 "Gravity" "Acc" "std()" "Z" -0.939161014716981
"STANDING" 8 "Gravity" "Acc" "std()" "Z" -0.918293913703704
"STANDING" 9 "Gravity" "Acc" "std()" "Z" -0.932245295111111
"STANDING" 10 "Gravity" "Acc" "std()" "Z" -0.959579657727273
"STANDING" 11 "Gravity" "Acc" "std()" "Z" -0.989433253617021
"STANDING" 12 "Gravity" "Acc" "std()" "Z" -0.939534099016393
"STANDING" 13 "Gravity" "Acc" "std()" "Z" -0.976827157368421
"STANDING" 14 "Gravity" "Acc" "std()" "Z" -0.940757718
"STANDING" 15 "Gravity" "Acc" "std()" "Z" -0.958810153207547
"STANDING" 16 "Gravity" "Acc" "std()" "Z" -0.959562830769231
"STANDING" 17 "Gravity" "Acc" "std()" "Z" -0.969171762179487
"STANDING" 18 "Gravity" "Acc" "std()" "Z" -0.976044291369863
"STANDING" 19 "Gravity" "Acc" "std()" "Z" -0.958862043972603
"STANDING" 20 "Gravity" "Acc" "std()" "Z" -0.942437325616438
"STANDING" 21 "Gravity" "Acc" "std()" "Z" -0.958590002247191
"STANDING" 22 "Gravity" "Acc" "std()" "Z" -0.958890201587302
"STANDING" 23 "Gravity" "Acc" "std()" "Z" -0.947199734411765
"STANDING" 24 "Gravity" "Acc" "std()" "Z" -0.94618494942029
"STANDING" 25 "Gravity" "Acc" "std()" "Z" -0.967792578648649
"STANDING" 26 "Gravity" "Acc" "std()" "Z" -0.964228470675676
"STANDING" 27 "Gravity" "Acc" "std()" "Z" -0.968169953625
"STANDING" 28 "Gravity" "Acc" "std()" "Z" -0.951782181518987
"STANDING" 29 "Gravity" "Acc" "std()" "Z" -0.984464543538462
"STANDING" 30 "Gravity" "Acc" "std()" "Z" -0.949207368305085
"WALKING" 1 "Gravity" "Acc" "std()" "Z" -0.947717226105263
"WALKING" 2 "Gravity" "Acc" "std()" "Z" -0.972072847627119
"WALKING" 3 "Gravity" "Acc" "std()" "Z" -0.952091795
"WALKING" 4 "Gravity" "Acc" "std()" "Z" -0.962968112
"WALKING" 5 "Gravity" "Acc" "std()" "Z" -0.964580803928571
"WALKING" 6 "Gravity" "Acc" "std()" "Z" -0.957205025789474
"WALKING" 7 "Gravity" "Acc" "std()" "Z" -0.952159770526316
"WALKING" 8 "Gravity" "Acc" "std()" "Z" -0.956640104791667
"WALKING" 9 "Gravity" "Acc" "std()" "Z" -0.955523995576923
"WALKING" 10 "Gravity" "Acc" "std()" "Z" -0.957862728301887
"WALKING" 11 "Gravity" "Acc" "std()" "Z" -0.960852684067797
"WALKING" 12 "Gravity" "Acc" "std()" "Z" -0.9502762272
"WALKING" 13 "Gravity" "Acc" "std()" "Z" -0.948637587719298
"WALKING" 14 "Gravity" "Acc" "std()" "Z" -0.947516969830508
"WALKING" 15 "Gravity" "Acc" "std()" "Z" -0.95805876537037
"WALKING" 16 "Gravity" "Acc" "std()" "Z" -0.961387254313726
"WALKING" 17 "Gravity" "Acc" "std()" "Z" -0.956903248196721
"WALKING" 18 "Gravity" "Acc" "std()" "Z" -0.97248384875
"WALKING" 19 "Gravity" "Acc" "std()" "Z" -0.929187930961539
"WALKING" 20 "Gravity" "Acc" "std()" "Z" -0.953850439607843
"WALKING" 21 "Gravity" "Acc" "std()" "Z" -0.974939388076923
"WALKING" 22 "Gravity" "Acc" "std()" "Z" -0.955147847391304
"WALKING" 23 "Gravity" "Acc" "std()" "Z" -0.932981341864407
"WALKING" 24 "Gravity" "Acc" "std()" "Z" -0.962822966551724
"WALKING" 25 "Gravity" "Acc" "std()" "Z" -0.944995731216216
"WALKING" 26 "Gravity" "Acc" "std()" "Z" -0.966231561694915
"WALKING" 27 "Gravity" "Acc" "std()" "Z" -0.956593490526316
"WALKING" 28 "Gravity" "Acc" "std()" "Z" -0.944225031851852
"WALKING" 29 "Gravity" "Acc" "std()" "Z" -0.945981437169811
"WALKING" 30 "Gravity" "Acc" "std()" "Z" -0.943958420615385
"WALKING_DOWNSTAIRS" 1 "Gravity" "Acc" "std()" "Z" -0.895939695102041
"WALKING_DOWNSTAIRS" 2 "Gravity" "Acc" "std()" "Z" -0.931438313191489
"WALKING_DOWNSTAIRS" 3 "Gravity" "Acc" "std()" "Z" -0.899943947755102
"WALKING_DOWNSTAIRS" 4 "Gravity" "Acc" "std()" "Z" -0.937753794444444
"WALKING_DOWNSTAIRS" 5 "Gravity" "Acc" "std()" "Z" -0.927192732978723
"WALKING_DOWNSTAIRS" 6 "Gravity" "Acc" "std()" "Z" -0.934378766458333
"WALKING_DOWNSTAIRS" 7 "Gravity" "Acc" "std()" "Z" -0.92875646893617
"WALKING_DOWNSTAIRS" 8 "Gravity" "Acc" "std()" "Z" -0.897190012631579
"WALKING_DOWNSTAIRS" 9 "Gravity" "Acc" "std()" "Z" -0.876641297380952
"WALKING_DOWNSTAIRS" 10 "Gravity" "Acc" "std()" "Z" -0.902085224736842
"WALKING_DOWNSTAIRS" 11 "Gravity" "Acc" "std()" "Z" -0.925814906086956
"WALKING_DOWNSTAIRS" 12 "Gravity" "Acc" "std()" "Z" -0.935399348043478
"WALKING_DOWNSTAIRS" 13 "Gravity" "Acc" "std()" "Z" -0.893962984042553
"WALKING_DOWNSTAIRS" 14 "Gravity" "Acc" "std()" "Z" -0.879565316666667
"WALKING_DOWNSTAIRS" 15 "Gravity" "Acc" "std()" "Z" -0.93400831
"WALKING_DOWNSTAIRS" 16 "Gravity" "Acc" "std()" "Z" -0.910588943191489
"WALKING_DOWNSTAIRS" 17 "Gravity" "Acc" "std()" "Z" -0.901097766521739
"WALKING_DOWNSTAIRS" 18 "Gravity" "Acc" "std()" "Z" -0.921661749636364
"WALKING_DOWNSTAIRS" 19 "Gravity" "Acc" "std()" "Z" -0.899363131794872
"WALKING_DOWNSTAIRS" 20 "Gravity" "Acc" "std()" "Z" -0.919693532888889
"WALKING_DOWNSTAIRS" 21 "Gravity" "Acc" "std()" "Z" -0.916324556888889
"WALKING_DOWNSTAIRS" 22 "Gravity" "Acc" "std()" "Z" -0.906594023333333
"WALKING_DOWNSTAIRS" 23 "Gravity" "Acc" "std()" "Z" -0.905888257592593
"WALKING_DOWNSTAIRS" 24 "Gravity" "Acc" "std()" "Z" -0.942207718727273
"WALKING_DOWNSTAIRS" 25 "Gravity" "Acc" "std()" "Z" -0.92619169637931
"WALKING_DOWNSTAIRS" 26 "Gravity" "Acc" "std()" "Z" -0.9330817682
"WALKING_DOWNSTAIRS" 27 "Gravity" "Acc" "std()" "Z" -0.920921521590909
"WALKING_DOWNSTAIRS" 28 "Gravity" "Acc" "std()" "Z" -0.91705975
"WALKING_DOWNSTAIRS" 29 "Gravity" "Acc" "std()" "Z" -0.869300904791667
"WALKING_DOWNSTAIRS" 30 "Gravity" "Acc" "std()" "Z" -0.87766706
"WALKING_UPSTAIRS" 1 "Gravity" "Acc" "std()" "Z" -0.912379410377358
"WALKING_UPSTAIRS" 2 "Gravity" "Acc" "std()" "Z" -0.878004056875
"WALKING_UPSTAIRS" 3 "Gravity" "Acc" "std()" "Z" -0.909469675084746
"WALKING_UPSTAIRS" 4 "Gravity" "Acc" "std()" "Z" -0.919619453269231
"WALKING_UPSTAIRS" 5 "Gravity" "Acc" "std()" "Z" -0.92141958
"WALKING_UPSTAIRS" 6 "Gravity" "Acc" "std()" "Z" -0.906196352156863
"WALKING_UPSTAIRS" 7 "Gravity" "Acc" "std()" "Z" -0.881675909607843
"WALKING_UPSTAIRS" 8 "Gravity" "Acc" "std()" "Z" -0.876168930487805
"WALKING_UPSTAIRS" 9 "Gravity" "Acc" "std()" "Z" -0.89407107877551
"WALKING_UPSTAIRS" 10 "Gravity" "Acc" "std()" "Z" -0.864745838297872
"WALKING_UPSTAIRS" 11 "Gravity" "Acc" "std()" "Z" -0.906933171111111
"WALKING_UPSTAIRS" 12 "Gravity" "Acc" "std()" "Z" -0.938071183269231
"WALKING_UPSTAIRS" 13 "Gravity" "Acc" "std()" "Z" -0.910271096181818
"WALKING_UPSTAIRS" 14 "Gravity" "Acc" "std()" "Z" -0.875450819074074
"WALKING_UPSTAIRS" 15 "Gravity" "Acc" "std()" "Z" -0.92161847875
"WALKING_UPSTAIRS" 16 "Gravity" "Acc" "std()" "Z" -0.907649558823529
"WALKING_UPSTAIRS" 17 "Gravity" "Acc" "std()" "Z" -0.930159843541667
"WALKING_UPSTAIRS" 18 "Gravity" "Acc" "std()" "Z" -0.907839723965517
"WALKING_UPSTAIRS" 19 "Gravity" "Acc" "std()" "Z" -0.83693567475
"WALKING_UPSTAIRS" 20 "Gravity" "Acc" "std()" "Z" -0.904064093529412
"WALKING_UPSTAIRS" 21 "Gravity" "Acc" "std()" "Z" -0.932716253829787
"WALKING_UPSTAIRS" 22 "Gravity" "Acc" "std()" "Z" -0.913153632142857
"WALKING_UPSTAIRS" 23 "Gravity" "Acc" "std()" "Z" -0.902065910392157
"WALKING_UPSTAIRS" 24 "Gravity" "Acc" "std()" "Z" -0.934952938983051
"WALKING_UPSTAIRS" 25 "Gravity" "Acc" "std()" "Z" -0.882722399076923
"WALKING_UPSTAIRS" 26 "Gravity" "Acc" "std()" "Z" -0.929636797636364
"WALKING_UPSTAIRS" 27 "Gravity" "Acc" "std()" "Z" -0.926675381176471
"WALKING_UPSTAIRS" 28 "Gravity" "Acc" "std()" "Z" -0.900514013333333
"WALKING_UPSTAIRS" 29 "Gravity" "Acc" "std()" "Z" -0.858849467142857
"WALKING_UPSTAIRS" 30 "Gravity" "Acc" "std()" "Z" -0.862402791230769
"LAYING" 1 "Body" "Gyro" "mean()" "X" -0.016553093978
"LAYING" 2 "Body" "Gyro" "mean()" "X" -0.01847660675
"LAYING" 3 "Body" "Gyro" "mean()" "X" -0.0208170540330645
"LAYING" 4 "Body" "Gyro" "mean()" "X" -0.00923156347222222
"LAYING" 5 "Body" "Gyro" "mean()" "X" -0.0218935013501923
"LAYING" 6 "Body" "Gyro" "mean()" "X" -0.0079605026754386
"LAYING" 7 "Body" "Gyro" "mean()" "X" -0.00282641913096154
"LAYING" 8 "Body" "Gyro" "mean()" "X" 0.00535361206851852
"LAYING" 9 "Body" "Gyro" "mean()" "X" -0.013632036148
"LAYING" 10 "Body" "Gyro" "mean()" "X" -0.019555937162069
"LAYING" 11 "Body" "Gyro" "mean()" "X" -0.0191743840136842
"LAYING" 12 "Body" "Gyro" "mean()" "X" -0.0146546807316667
"LAYING" 13 "Body" "Gyro" "mean()" "X" -0.00973609968045161
"LAYING" 14 "Body" "Gyro" "mean()" "X" 0.00505221181607843
"LAYING" 15 "Body" "Gyro" "mean()" "X" -0.0168300887791667
"LAYING" 16 "Body" "Gyro" "mean()" "X" -0.0161545406857143
"LAYING" 17 "Body" "Gyro" "mean()" "X" -0.0234756467113239
"LAYING" 18 "Body" "Gyro" "mean()" "X" -0.02517618068
"LAYING" 19 "Body" "Gyro" "mean()" "X" -0.0312072730559566
"LAYING" 20 "Body" "Gyro" "mean()" "X" -0.0231760616308824
"LAYING" 21 "Body" "Gyro" "mean()" "X" -0.0305126188777778
"LAYING" 22 "Body" "Gyro" "mean()" "X" -0.0208311371125
"LAYING" 23 "Body" "Gyro" "mean()" "X" -0.0113399724663889
"LAYING" 24 "Body" "Gyro" "mean()" "X" -0.0143679929444444
"LAYING" 25 "Body" "Gyro" "mean()" "X" 0.00372723459589041
"LAYING" 26 "Body" "Gyro" "mean()" "X" -0.0170656239526316
"LAYING" 27 "Body" "Gyro" "mean()" "X" -0.0195427328781081
"LAYING" 28 "Body" "Gyro" "mean()" "X" -0.017367705735
"LAYING" 29 "Body" "Gyro" "mean()" "X" -0.0258281004782609
"LAYING" 30 "Body" "Gyro" "mean()" "X" -0.0267812218571429
"SITTING" 1 "Body" "Gyro" "mean()" "X" -0.045350056512766
"SITTING" 2 "Body" "Gyro" "mean()" "X" -0.0454706620434783
"SITTING" 3 "Body" "Gyro" "mean()" "X" -0.0385365204807692
"SITTING" 4 "Body" "Gyro" "mean()" "X" -0.04944351156
"SITTING" 5 "Body" "Gyro" "mean()" "X" -0.0422355209795455
"SITTING" 6 "Body" "Gyro" "mean()" "X" -0.0372442282830909
"SITTING" 7 "Body" "Gyro" "mean()" "X" -0.04963797197125
"SITTING" 8 "Body" "Gyro" "mean()" "X" -0.0547396987173913
"SITTING" 9 "Body" "Gyro" "mean()" "X" -0.042328876778
"SITTING" 10 "Body" "Gyro" "mean()" "X" -0.0432432176851852
"SITTING" 11 "Body" "Gyro" "mean()" "X" -0.0399984915849057
"SITTING" 12 "Body" "Gyro" "mean()" "X" -0.0424159182941176
"SITTING" 13 "Body" "Gyro" "mean()" "X" -0.0355124856836735
"SITTING" 14 "Body" "Gyro" "mean()" "X" -0.0440403326851852
"SITTING" 15 "Body" "Gyro" "mean()" "X" -0.0377111130338983
"SITTING" 16 "Body" "Gyro" "mean()" "X" -0.0412014042275362
"SITTING" 17 "Body" "Gyro" "mean()" "X" -0.042549159015625
"SITTING" 18 "Body" "Gyro" "mean()" "X" -0.0333057034385965
"SITTING" 19 "Body" "Gyro" "mean()" "X" -0.0214151280054795
"SITTING" 20 "Body" "Gyro" "mean()" "X" -0.036405928969697
"SITTING" 21 "Body" "Gyro" "mean()" "X" -0.0198712820612471
"SITTING" 22 "Body" "Gyro" "mean()" "X" -0.0360430675032258
"SITTING" 23 "Body" "Gyro" "mean()" "X" -0.0472583464367647
"SITTING" 24 "Body" "Gyro" "mean()" "X" -0.0356229619955882
"SITTING" 25 "Body" "Gyro" "mean()" "X" -0.0352052091230769
"SITTING" 26 "Body" "Gyro" "mean()" "X" -0.0370217449628205
"SITTING" 27 "Body" "Gyro" "mean()" "X" -0.0371830822285714
"SITTING" 28 "Body" "Gyro" "mean()" "X" -0.0339018030166667
"SITTING" 29 "Body" "Gyro" "mean()" "X" -0.0379271112333333
"SITTING" 30 "Body" "Gyro" "mean()" "X" -0.0358426482048387
"STANDING" 1 "Body" "Gyro" "mean()" "X" -0.0239877347979245
"STANDING" 2 "Body" "Gyro" "mean()" "X" -0.0238623875712963
"STANDING" 3 "Body" "Gyro" "mean()" "X" -0.0246626070770492
"STANDING" 4 "Body" "Gyro" "mean()" "X" -0.0306449342357143
"STANDING" 5 "Body" "Gyro" "mean()" "X" -0.0322711902673214
"STANDING" 6 "Body" "Gyro" "mean()" "X" -0.028251913022807
"STANDING" 7 "Body" "Gyro" "mean()" "X" -0.0291582212545283
"STANDING" 8 "Body" "Gyro" "mean()" "X" -0.0219671978203704
"STANDING" 9 "Body" "Gyro" "mean()" "X" -0.029183136346
"STANDING" 10 "Body" "Gyro" "mean()" "X" -0.0281854325604545
"STANDING" 11 "Body" "Gyro" "mean()" "X" -0.0293141521489362
"STANDING" 12 "Body" "Gyro" "mean()" "X" -0.0300030427426229
"STANDING" 13 "Body" "Gyro" "mean()" "X" -0.0295492164431579
"STANDING" 14 "Body" "Gyro" "mean()" "X" -0.0220886526891667
"STANDING" 15 "Body" "Gyro" "mean()" "X" -0.0262433562254717
"STANDING" 16 "Body" "Gyro" "mean()" "X" -0.0299337294166667
"STANDING" 17 "Body" "Gyro" "mean()" "X" -0.0269576937130769
"STANDING" 18 "Body" "Gyro" "mean()" "X" -0.0265873248835616
"STANDING" 19 "Body" "Gyro" "mean()" "X" -0.025090574020274
"STANDING" 20 "Body" "Gyro" "mean()" "X" -0.0241335049573973
"STANDING" 21 "Body" "Gyro" "mean()" "X" -0.0191731896359551
"STANDING" 22 "Body" "Gyro" "mean()" "X" -0.0275201762126984
"STANDING" 23 "Body" "Gyro" "mean()" "X" -0.0327397745133823
"STANDING" 24 "Body" "Gyro" "mean()" "X" -0.0278611511434783
"STANDING" 25 "Body" "Gyro" "mean()" "X" -0.0247946750959459
"STANDING" 26 "Body" "Gyro" "mean()" "X" -0.0245345837959459
"STANDING" 27 "Body" "Gyro" "mean()" "X" -0.026731653905
"STANDING" 28 "Body" "Gyro" "mean()" "X" -0.0253281543540506
"STANDING" 29 "Body" "Gyro" "mean()" "X" -0.0276075573307692
"STANDING" 30 "Body" "Gyro" "mean()" "X" -0.027613853538983
"WALKING" 1 "Body" "Gyro" "mean()" "X" -0.041830963526
"WALKING" 2 "Body" "Gyro" "mean()" "X" -0.0530258157347458
"WALKING" 3 "Body" "Gyro" "mean()" "X" -0.0256405192517241
"WALKING" 4 "Body" "Gyro" "mean()" "X" -0.0317982557795
"WALKING" 5 "Body" "Gyro" "mean()" "X" -0.0488919896632143
"WALKING" 6 "Body" "Gyro" "mean()" "X" -0.025509618645614
"WALKING" 7 "Body" "Gyro" "mean()" "X" 0.00228835208526316
"WALKING" 8 "Body" "Gyro" "mean()" "X" 0.0235088228254167
"WALKING" 9 "Body" "Gyro" "mean()" "X" -0.0808360598653846
"WALKING" 10 "Body" "Gyro" "mean()" "X" 0.0106894976215094
"WALKING" 11 "Body" "Gyro" "mean()" "X" -0.0426928995457627
"WALKING" 12 "Body" "Gyro" "mean()" "X" -0.1045136708758
"WALKING" 13 "Body" "Gyro" "mean()" "X" -0.0174207634701754
"WALKING" 14 "Body" "Gyro" "mean()" "X" -0.00347655062271186
"WALKING" 15 "Body" "Gyro" "mean()" "X" -0.0554883847662963
"WALKING" 16 "Body" "Gyro" "mean()" "X" -0.0151721912792157
"WALKING" 17 "Body" "Gyro" "mean()" "X" -0.00922265519180328
"WALKING" 18 "Body" "Gyro" "mean()" "X" -0.0399399716026786
"WALKING" 19 "Body" "Gyro" "mean()" "X" -0.0274970979894231
"WALKING" 20 "Body" "Gyro" "mean()" "X" -0.0234104225980392
"WALKING" 21 "Body" "Gyro" "mean()" "X" -0.0459323393842308
"WALKING" 22 "Body" "Gyro" "mean()" "X" 0.0007771571
"WALKING" 23 "Body" "Gyro" "mean()" "X" -0.0631156870355932
"WALKING" 24 "Body" "Gyro" "mean()" "X" -0.0545126870724138
"WALKING" 25 "Body" "Gyro" "mean()" "X" -0.0156305378067568
"WALKING" 26 "Body" "Gyro" "mean()" "X" -0.00334085938813559
"WALKING" 27 "Body" "Gyro" "mean()" "X" -0.08558835714
"WALKING" 28 "Body" "Gyro" "mean()" "X" -0.105896207861111
"WALKING" 29 "Body" "Gyro" "mean()" "X" -0.00795668167188679
"WALKING" 30 "Body" "Gyro" "mean()" "X" -0.0459505355861538
"WALKING_DOWNSTAIRS" 1 "Body" "Gyro" "mean()" "X" -0.0350781902989796
"WALKING_DOWNSTAIRS" 2 "Body" "Gyro" "mean()" "X" -0.11594735287234
"WALKING_DOWNSTAIRS" 3 "Body" "Gyro" "mean()" "X" -0.13157327645102
"WALKING_DOWNSTAIRS" 4 "Body" "Gyro" "mean()" "X" -0.102838822533333
"WALKING_DOWNSTAIRS" 5 "Body" "Gyro" "mean()" "X" -0.068294569906383
"WALKING_DOWNSTAIRS" 6 "Body" "Gyro" "mean()" "X" -0.0960837437708333
"WALKING_DOWNSTAIRS" 7 "Body" "Gyro" "mean()" "X" -0.105409612961702
"WALKING_DOWNSTAIRS" 8 "Body" "Gyro" "mean()" "X" -0.121189625973684
"WALKING_DOWNSTAIRS" 9 "Body" "Gyro" "mean()" "X" -0.0916383011071429
"WALKING_DOWNSTAIRS" 10 "Body" "Gyro" "mean()" "X" -0.124839594289474
"WALKING_DOWNSTAIRS" 11 "Body" "Gyro" "mean()" "X" -0.12506869905
"WALKING_DOWNSTAIRS" 12 "Body" "Gyro" "mean()" "X" -0.112531564434783
"WALKING_DOWNSTAIRS" 13 "Body" "Gyro" "mean()" "X" -0.122672201757447
"WALKING_DOWNSTAIRS" 14 "Body" "Gyro" "mean()" "X" -0.0147079653333333
"WALKING_DOWNSTAIRS" 15 "Body" "Gyro" "mean()" "X" -0.136618653071429
"WALKING_DOWNSTAIRS" 16 "Body" "Gyro" "mean()" "X" -0.0225373369978723
"WALKING_DOWNSTAIRS" 17 "Body" "Gyro" "mean()" "X" 0.0677728390673913
"WALKING_DOWNSTAIRS" 18 "Body" "Gyro" "mean()" "X" -0.0576548655654545
"WALKING_DOWNSTAIRS" 19 "Body" "Gyro" "mean()" "X" -0.205775427307692
"WALKING_DOWNSTAIRS" 20 "Body" "Gyro" "mean()" "X" -0.111367747557778
"WALKING_DOWNSTAIRS" 21 "Body" "Gyro" "mean()" "X" -0.126388023595556
"WALKING_DOWNSTAIRS" 22 "Body" "Gyro" "mean()" "X" -0.0779611213138889
"WALKING_DOWNSTAIRS" 23 "Body" "Gyro" "mean()" "X" -0.0578230190203704
"WALKING_DOWNSTAIRS" 24 "Body" "Gyro" "mean()" "X" -0.0867069010690909
"WALKING_DOWNSTAIRS" 25 "Body" "Gyro" "mean()" "X" 0.00299112856551724
"WALKING_DOWNSTAIRS" 26 "Body" "Gyro" "mean()" "X" -0.010752208236
"WALKING_DOWNSTAIRS" 27 "Body" "Gyro" "mean()" "X" -0.159826551905227
"WALKING_DOWNSTAIRS" 28 "Body" "Gyro" "mean()" "X" -0.141096309502174
"WALKING_DOWNSTAIRS" 29 "Body" "Gyro" "mean()" "X" -0.0374126070957292
"WALKING_DOWNSTAIRS" 30 "Body" "Gyro" "mean()" "X" -0.0745591301759677
"WALKING_UPSTAIRS" 1 "Body" "Gyro" "mean()" "X" 0.050549379754717
"WALKING_UPSTAIRS" 2 "Body" "Gyro" "mean()" "X" -0.0576912634583333
